subsample	bootstrap	mrca	same_city	different_city	same_country	different_country_same_continent	different_country	neighbors	not_neighbors	close_countries	distant_countries	different_continent
subsample_0262	1	(2,6]	41	154	195	21	21	21	0	21	0	0
subsample_0262	1	(6,40]	49	188	237	336	336	311	25	336	0	0
subsample_0263	1	[0,2]	134	7	141	4	4	4	0	4	0	0
subsample_0263	1	(2,6]	72	168	240	12	12	12	0	12	0	0
subsample_0263	1	(6,40]	25	412	437	350	350	339	11	350	0	0
subsample_0264	1	[0,2]	128	1	129	3	3	3	0	3	0	0
subsample_0264	1	(2,6]	73	177	250	4	4	4	0	4	0	0
subsample_0264	1	(6,40]	52	463	515	305	305	303	2	305	0	0
subsample_0265	1	[0,2]	55	11	66	1	1	1	0	1	0	0
subsample_0265	1	(2,6]	46	99	145	14	14	14	0	14	0	0
subsample_0265	1	(6,40]	63	384	447	353	353	317	36	353	0	0
subsample_0266	1	[0,2]	134	15	149	12	12	12	0	12	0	0
subsample_0266	1	(2,6]	81	143	224	16	16	16	0	16	0	0
subsample_0266	1	(6,40]	33	382	415	284	284	268	16	284	0	0
subsample_0267	1	[0,2]	64	20	84	4	4	4	0	4	0	0
subsample_0267	1	(2,6]	69	150	219	2	2	2	0	2	0	0
subsample_0267	1	(6,40]	30	351	381	336	336	290	46	336	0	0
subsample_0268	1	[0,2]	90	22	112	2	2	2	0	2	0	0
subsample_0268	1	(2,6]	56	166	222	4	4	4	0	4	0	0
subsample_0268	1	(6,40]	39	260	299	218	218	187	31	218	0	0
subsample_0269	1	[0,2]	72	7	79	3	3	3	0	3	0	0
subsample_0269	1	(2,6]	47	105	152	12	12	12	0	12	0	0
subsample_0269	1	(6,40]	42	253	295	295	295	253	42	295	0	0
subsample_0270	1	[0,2]	71	30	101	1	1	1	0	1	0	0
subsample_0270	1	(2,6]	71	160	231	8	8	8	0	8	0	0
subsample_0270	1	(6,40]	45	293	338	395	395	383	12	395	0	0
subsample_0271	1	[0,2]	107	17	124	0	0	0	0	0	0	0
subsample_0271	1	(2,6]	15	33	48	5	5	5	0	5	0	0
subsample_0271	1	(6,40]	78	284	362	281	281	253	28	281	0	0
subsample_0272	1	[0,2]	92	15	107	3	3	3	0	3	0	0
subsample_0272	1	(2,6]	50	161	211	13	13	13	0	13	0	0
subsample_0272	1	(6,40]	68	217	285	306	306	280	26	306	0	0
subsample_0273	1	[0,2]	100	8	108	1	1	1	0	1	0	0
subsample_0273	1	(2,6]	50	168	218	3	3	3	0	3	0	0
subsample_0273	1	(6,40]	46	360	406	335	335	312	23	335	0	0
subsample_0274	1	[0,2]	89	24	113	2	2	2	0	2	0	0
subsample_0274	1	(2,6]	66	141	207	7	7	7	0	7	0	0
subsample_0274	1	(6,40]	38	427	465	439	439	414	25	439	0	0
subsample_0275	1	[0,2]	96	12	108	3	3	3	0	3	0	0
subsample_0275	1	(2,6]	83	125	208	7	7	7	0	7	0	0
subsample_0275	1	(6,40]	34	176	210	335	335	319	16	335	0	0
subsample_0276	1	[0,2]	91	35	126	4	4	4	0	4	0	0
subsample_0276	1	(2,6]	38	121	159	10	10	10	0	10	0	0
subsample_0276	1	(6,40]	46	321	367	395	395	368	27	395	0	0
subsample_0277	1	[0,2]	92	22	114	0	0	0	0	0	0	0
subsample_0277	1	(2,6]	52	97	149	7	7	7	0	7	0	0
subsample_0277	1	(6,40]	50	333	383	382	382	356	26	382	0	0
subsample_0278	1	[0,2]	89	21	110	0	0	0	0	0	0	0
subsample_0278	1	(2,6]	43	121	164	5	5	5	0	5	0	0
subsample_0278	1	(6,40]	77	277	354	379	379	347	32	379	0	0
subsample_0279	1	[0,2]	105	17	122	0	0	0	0	0	0	0
subsample_0279	1	(2,6]	37	16	53	4	4	4	0	4	0	0
subsample_0279	1	(6,40]	87	468	555	261	261	240	21	261	0	0
subsample_0280	1	[0,2]	135	3	138	1	1	1	0	1	0	0
subsample_0280	1	(2,6]	54	98	152	4	4	4	0	4	0	0
subsample_0280	1	(6,40]	49	302	351	178	178	166	12	178	0	0
subsample_0281	1	[0,2]	67	16	83	0	0	0	0	0	0	0
subsample_0281	1	(2,6]	21	48	69	4	4	4	0	4	0	0
subsample_0281	1	(6,40]	111	376	487	320	320	311	9	320	0	0
subsample_0282	1	[0,2]	133	44	177	6	6	6	0	6	0	0
subsample_0282	1	(2,6]	80	289	369	10	10	10	0	10	0	0
subsample_0282	1	(6,40]	30	211	241	418	418	399	19	418	0	0
subsample_0283	1	[0,2]	118	17	135	3	3	3	0	3	0	0
subsample_0283	1	(2,6]	71	154	225	5	5	5	0	5	0	0
subsample_0283	1	(6,40]	40	273	313	357	357	346	11	357	0	0
subsample_0284	1	[0,2]	82	17	99	4	4	4	0	4	0	0
subsample_0284	1	(2,6]	49	90	139	3	3	3	0	3	0	0
subsample_0284	1	(6,40]	65	261	326	270	270	256	14	270	0	0
subsample_0285	1	[0,2]	112	8	120	0	0	0	0	0	0	0
subsample_0285	1	(2,6]	61	125	186	7	7	7	0	7	0	0
subsample_0285	1	(6,40]	27	225	252	258	258	226	32	258	0	0
subsample_0286	1	[0,2]	66	13	79	1	1	1	0	1	0	0
subsample_0286	1	(2,6]	45	117	162	1	1	1	0	1	0	0
subsample_0286	1	(6,40]	70	360	430	365	365	345	20	365	0	0
subsample_0287	1	[0,2]	113	22	135	7	7	7	0	7	0	0
subsample_0287	1	(2,6]	81	180	261	5	5	5	0	5	0	0
subsample_0287	1	(6,40]	59	296	355	313	313	302	11	313	0	0
subsample_0288	1	[0,2]	118	8	126	7	7	7	0	7	0	0
subsample_0288	1	(2,6]	24	46	70	17	17	17	0	17	0	0
subsample_0288	1	(6,40]	96	405	501	289	289	275	14	289	0	0
subsample_0289	1	[0,2]	89	28	117	1	1	1	0	1	0	0
subsample_0289	1	(2,6]	59	142	201	8	8	8	0	8	0	0
subsample_0289	1	(6,40]	48	331	379	334	334	302	32	334	0	0
subsample_0290	1	[0,2]	98	25	123	0	0	0	0	0	0	0
subsample_0290	1	(2,6]	40	121	161	2	2	2	0	2	0	0
subsample_0290	1	(6,40]	35	248	283	225	225	199	26	225	0	0
subsample_0291	1	[0,2]	128	40	168	3	3	3	0	3	0	0
subsample_0291	1	(2,6]	54	155	209	7	7	7	0	7	0	0
subsample_0291	1	(6,40]	36	402	438	359	359	328	31	359	0	0
subsample_0292	1	[0,2]	127	14	141	0	0	0	0	0	0	0
subsample_0292	1	(2,6]	85	179	264	0	0	0	0	0	0	0
subsample_0292	1	(6,40]	34	264	298	289	289	273	16	289	0	0
subsample_0293	1	[0,2]	137	24	161	7	7	7	0	7	0	0
subsample_0293	1	(2,6]	101	169	270	4	4	4	0	4	0	0
subsample_0293	1	(6,40]	57	404	461	352	352	342	10	352	0	0
subsample_0294	1	[0,2]	166	3	169	3	3	3	0	3	0	0
subsample_0294	1	(2,6]	66	159	225	6	6	6	0	6	0	0
subsample_0294	1	(6,40]	39	274	313	406	406	385	21	406	0	0
subsample_0295	1	[0,2]	101	11	112	2	2	2	0	2	0	0
subsample_0295	1	(2,6]	69	133	202	5	5	5	0	5	0	0
subsample_0295	1	(6,40]	36	372	408	294	294	277	17	294	0	0
subsample_0296	1	[0,2]	97	24	121	0	0	0	0	0	0	0
subsample_0296	1	(2,6]	83	157	240	4	4	4	0	4	0	0
subsample_0296	1	(6,40]	25	242	267	335	335	309	26	335	0	0
subsample_0297	1	[0,2]	113	1	114	4	4	4	0	4	0	0
subsample_0297	1	(2,6]	59	115	174	7	7	7	0	7	0	0
subsample_0297	1	(6,40]	34	230	264	320	320	271	49	320	0	0
subsample_0298	1	[0,2]	83	26	109	4	4	4	0	4	0	0
subsample_0298	1	(2,6]	77	158	235	9	9	9	0	9	0	0
subsample_0298	1	(6,40]	51	332	383	327	327	288	39	327	0	0
subsample_0299	1	[0,2]	95	20	115	10	10	10	0	10	0	0
subsample_0299	1	(2,6]	43	121	164	4	4	4	0	4	0	0
subsample_0299	1	(6,40]	75	373	448	384	384	365	19	384	0	0
subsample_0300	1	[0,2]	94	21	115	6	6	6	0	6	0	0
subsample_0300	1	(2,6]	83	161	244	10	10	10	0	10	0	0
subsample_0300	1	(6,40]	24	434	458	289	289	258	31	289	0	0
subsample_0301	1	[0,2]	146	12	158	4	4	4	0	4	0	0
subsample_0301	1	(2,6]	73	146	219	4	4	4	0	4	0	0
subsample_0301	1	(6,40]	48	336	384	335	335	321	14	335	0	0
subsample_0302	1	[0,2]	80	17	97	0	0	0	0	0	0	0
subsample_0302	1	(2,6]	43	40	83	6	6	6	0	6	0	0
subsample_0302	1	(6,40]	67	290	357	207	207	187	20	207	0	0
subsample_0303	1	[0,2]	101	6	107	0	0	0	0	0	0	0
subsample_0303	1	(2,6]	8	30	38	14	14	14	0	14	0	0
subsample_0303	1	(6,40]	91	337	428	324	324	295	29	324	0	0
subsample_0304	1	[0,2]	152	19	171	2	2	2	0	2	0	0
subsample_0304	1	(2,6]	52	121	173	4	4	4	0	4	0	0
subsample_0304	1	(6,40]	42	319	361	299	299	259	40	299	0	0
subsample_0305	1	[0,2]	108	3	111	0	0	0	0	0	0	0
subsample_0305	1	(2,6]	65	146	211	2	2	2	0	2	0	0
subsample_0305	1	(6,40]	66	253	319	285	285	266	19	285	0	0
subsample_0306	1	[0,2]	109	15	124	1	1	1	0	1	0	0
subsample_0306	1	(2,6]	40	191	231	5	5	5	0	5	0	0
subsample_0306	1	(6,40]	47	177	224	267	267	237	30	267	0	0
subsample_0307	1	[0,2]	108	17	125	6	6	6	0	6	0	0
subsample_0307	1	(2,6]	71	213	284	7	7	7	0	7	0	0
subsample_0307	1	(6,40]	38	255	293	380	380	358	22	380	0	0
subsample_0308	1	[0,2]	91	1	92	1	1	1	0	1	0	0
subsample_0308	1	(2,6]	66	71	137	4	4	4	0	4	0	0
subsample_0308	1	(6,40]	60	254	314	266	266	244	22	266	0	0
subsample_0309	1	[0,2]	100	28	128	2	2	2	0	2	0	0
subsample_0309	1	(2,6]	62	159	221	4	4	4	0	4	0	0
subsample_0309	1	(6,40]	46	264	310	372	372	363	9	372	0	0
subsample_0310	1	[0,2]	144	20	164	0	0	0	0	0	0	0
subsample_0310	1	(2,6]	86	380	466	8	8	8	0	8	0	0
subsample_0310	1	(6,40]	27	336	363	397	397	376	21	397	0	0
subsample_0311	1	[0,2]	108	6	114	1	1	1	0	1	0	0
subsample_0311	1	(2,6]	86	168	254	6	6	6	0	6	0	0
subsample_0311	1	(6,40]	41	286	327	357	357	345	12	357	0	0
subsample_0312	1	[0,2]	118	14	132	2	2	2	0	2	0	0
subsample_0312	1	(2,6]	72	157	229	2	2	2	0	2	0	0
subsample_0312	1	(6,40]	56	161	217	367	367	323	44	367	0	0
subsample_0313	1	[0,2]	45	12	57	3	3	3	0	3	0	0
subsample_0313	1	(2,6]	34	30	64	7	7	7	0	7	0	0
subsample_0313	1	(6,40]	79	303	382	274	274	248	26	274	0	0
subsample_0314	1	[0,2]	138	18	156	2	2	2	0	2	0	0
subsample_0314	1	(2,6]	58	183	241	4	4	4	0	4	0	0
subsample_0314	1	(6,40]	31	396	427	359	359	322	37	359	0	0
subsample_0315	1	[0,2]	59	17	76	0	0	0	0	0	0	0
subsample_0315	1	(2,6]	31	36	67	2	2	2	0	2	0	0
subsample_0315	1	(6,40]	78	346	424	229	229	216	13	229	0	0
subsample_0316	1	[0,2]	122	14	136	1	1	1	0	1	0	0
subsample_0316	1	(2,6]	98	173	271	1	1	1	0	1	0	0
subsample_0316	1	(6,40]	49	218	267	352	352	339	13	352	0	0
subsample_0317	1	[0,2]	136	4	140	2	2	2	0	2	0	0
subsample_0317	1	(2,6]	9	22	31	0	0	0	0	0	0	0
subsample_0317	1	(6,40]	52	289	341	203	203	177	26	203	0	0
subsample_0318	1	[0,2]	134	7	141	0	0	0	0	0	0	0
subsample_0318	1	(2,6]	28	35	63	6	6	6	0	6	0	0
subsample_0318	1	(6,40]	68	295	363	234	234	208	26	234	0	0
subsample_0319	1	[0,2]	102	31	133	5	5	5	0	5	0	0
subsample_0319	1	(2,6]	56	219	275	5	5	5	0	5	0	0
subsample_0319	1	(6,40]	43	274	317	305	305	276	29	305	0	0
subsample_0320	1	[0,2]	94	14	108	2	2	2	0	2	0	0
subsample_0320	1	(2,6]	52	97	149	9	9	9	0	9	0	0
subsample_0320	1	(6,40]	59	362	421	334	334	295	39	334	0	0
subsample_0321	1	[0,2]	75	0	75	9	9	9	0	9	0	0
subsample_0321	1	(2,6]	25	56	81	16	16	16	0	16	0	0
subsample_0321	1	(6,40]	66	294	360	341	341	318	23	341	0	0
subsample_0322	1	[0,2]	123	4	127	4	4	4	0	4	0	0
subsample_0322	1	(2,6]	76	188	264	10	10	10	0	10	0	0
subsample_0322	1	(6,40]	45	263	308	319	319	306	13	319	0	0
subsample_0323	1	[0,2]	131	11	142	7	7	7	0	7	0	0
subsample_0323	1	(2,6]	61	160	221	13	13	13	0	13	0	0
subsample_0323	1	(6,40]	54	256	310	290	290	255	35	290	0	0
subsample_0324	1	[0,2]	104	15	119	5	5	5	0	5	0	0
subsample_0324	1	(2,6]	55	104	159	7	7	7	0	7	0	0
subsample_0324	1	(6,40]	54	394	448	416	416	416	0	416	0	0
subsample_0325	1	[0,2]	86	13	99	1	1	1	0	1	0	0
subsample_0325	1	(2,6]	59	151	210	4	4	4	0	4	0	0
subsample_0325	1	(6,40]	63	211	274	302	302	284	18	302	0	0
subsample_0326	1	[0,2]	88	16	104	4	4	4	0	4	0	0
subsample_0326	1	(2,6]	60	164	224	3	3	3	0	3	0	0
subsample_0326	1	(6,40]	71	334	405	258	258	223	35	258	0	0
subsample_0327	1	[0,2]	112	19	131	0	0	0	0	0	0	0
subsample_0327	1	(2,6]	61	170	231	1	1	1	0	1	0	0
subsample_0327	1	(6,40]	38	233	271	203	203	179	24	203	0	0
subsample_0328	1	[0,2]	130	19	149	3	3	3	0	3	0	0
subsample_0328	1	(2,6]	89	186	275	9	9	9	0	9	0	0
subsample_0328	1	(6,40]	43	389	432	368	368	339	29	368	0	0
subsample_0329	1	[0,2]	109	19	128	0	0	0	0	0	0	0
subsample_0329	1	(2,6]	73	166	239	7	7	7	0	7	0	0
subsample_0329	1	(6,40]	34	386	420	311	311	292	19	311	0	0
subsample_0330	1	[0,2]	47	21	68	0	0	0	0	0	0	0
subsample_0330	1	(2,6]	30	23	53	8	8	8	0	8	0	0
subsample_0330	1	(6,40]	78	368	446	238	238	218	20	238	0	0
subsample_0331	1	[0,2]	68	16	84	0	0	0	0	0	0	0
subsample_0331	1	(2,6]	41	47	88	16	16	16	0	16	0	0
subsample_0331	1	(6,40]	43	335	378	296	296	266	30	296	0	0
subsample_0332	1	[0,2]	100	18	118	2	2	2	0	2	0	0
subsample_0332	1	(2,6]	37	59	96	0	0	0	0	0	0	0
subsample_0332	1	(6,40]	116	379	495	200	200	188	12	200	0	0
subsample_0333	1	[0,2]	75	26	101	0	0	0	0	0	0	0
subsample_0333	1	(2,6]	70	136	206	2	2	2	0	2	0	0
subsample_0333	1	(6,40]	54	363	417	325	325	288	37	325	0	0
subsample_0334	1	[0,2]	90	22	112	8	8	8	0	8	0	0
subsample_0334	1	(2,6]	24	66	90	9	9	9	0	9	0	0
subsample_0334	1	(6,40]	99	396	495	283	283	282	1	283	0	0
subsample_0335	1	[0,2]	90	27	117	1	1	1	0	1	0	0
subsample_0335	1	(2,6]	34	44	78	0	0	0	0	0	0	0
subsample_0335	1	(6,40]	100	382	482	260	260	258	2	260	0	0
subsample_0336	1	[0,2]	101	20	121	1	1	1	0	1	0	0
subsample_0336	1	(2,6]	20	52	72	1	1	1	0	1	0	0
subsample_0336	1	(6,40]	89	302	391	306	306	272	34	306	0	0
subsample_0337	1	[0,2]	80	9	89	2	2	2	0	2	0	0
subsample_0337	1	(2,6]	32	45	77	5	5	5	0	5	0	0
subsample_0337	1	(6,40]	110	271	381	274	274	237	37	274	0	0
subsample_0338	1	[0,2]	105	13	118	4	4	4	0	4	0	0
subsample_0338	1	(2,6]	83	121	204	8	8	8	0	8	0	0
subsample_0338	1	(6,40]	56	352	408	363	363	345	18	363	0	0
subsample_0339	1	[0,2]	127	12	139	4	4	4	0	4	0	0
subsample_0339	1	(2,6]	76	128	204	15	15	15	0	15	0	0
subsample_0339	1	(6,40]	27	308	335	263	263	230	33	263	0	0
subsample_0340	1	[0,2]	120	14	134	3	3	3	0	3	0	0
subsample_0340	1	(2,6]	83	150	233	3	3	3	0	3	0	0
subsample_0340	1	(6,40]	54	272	326	325	325	293	32	325	0	0
subsample_0341	1	[0,2]	90	31	121	6	6	6	0	6	0	0
subsample_0341	1	(2,6]	64	146	210	15	15	15	0	15	0	0
subsample_0341	1	(6,40]	60	377	437	337	337	316	21	337	0	0
subsample_0342	1	[0,2]	76	9	85	3	3	3	0	3	0	0
subsample_0342	1	(2,6]	58	122	180	8	8	8	0	8	0	0
subsample_0342	1	(6,40]	52	248	300	317	317	288	29	317	0	0
subsample_0343	1	[0,2]	136	11	147	7	7	7	0	7	0	0
subsample_0343	1	(2,6]	65	170	235	7	7	7	0	7	0	0
subsample_0343	1	(6,40]	35	358	393	316	316	298	18	316	0	0
subsample_0344	1	[0,2]	81	12	93	8	8	8	0	8	0	0
subsample_0344	1	(2,6]	30	148	178	11	11	11	0	11	0	0
subsample_0344	1	(6,40]	46	270	316	330	330	317	13	330	0	0
subsample_0345	1	[0,2]	105	22	127	0	0	0	0	0	0	0
subsample_0345	1	(2,6]	111	135	246	1	1	1	0	1	0	0
subsample_0345	1	(6,40]	27	365	392	302	302	299	3	302	0	0
subsample_0346	1	[0,2]	145	25	170	3	3	3	0	3	0	0
subsample_0346	1	(2,6]	65	335	400	1	1	1	0	1	0	0
subsample_0346	1	(6,40]	43	389	432	375	375	344	31	375	0	0
subsample_0347	1	[0,2]	124	10	134	0	0	0	0	0	0	0
subsample_0347	1	(2,6]	65	132	197	0	0	0	0	0	0	0
subsample_0347	1	(6,40]	57	294	351	281	281	262	19	281	0	0
subsample_0348	1	[0,2]	81	3	84	0	0	0	0	0	0	0
subsample_0348	1	(2,6]	23	26	49	6	6	6	0	6	0	0
subsample_0348	1	(6,40]	76	389	465	294	294	256	38	294	0	0
subsample_0349	1	[0,2]	137	11	148	3	3	3	0	3	0	0
subsample_0349	1	(2,6]	99	225	324	1	1	1	0	1	0	0
subsample_0349	1	(6,40]	42	340	382	276	276	257	19	276	0	0
subsample_0350	1	[0,2]	59	10	69	3	3	3	0	3	0	0
subsample_0350	1	(2,6]	32	29	61	9	9	9	0	9	0	0
subsample_0350	1	(6,40]	91	375	466	366	366	341	25	366	0	0
subsample_0351	1	[0,2]	96	8	104	4	4	4	0	4	0	0
subsample_0351	1	(2,6]	63	117	180	10	10	10	0	10	0	0
subsample_0351	1	(6,40]	52	326	378	404	404	359	45	404	0	0
subsample_0352	1	[0,2]	62	12	74	2	2	2	0	2	0	0
subsample_0352	1	(2,6]	49	133	182	9	9	9	0	9	0	0
subsample_0352	1	(6,40]	25	299	324	385	385	333	52	385	0	0
subsample_0353	1	[0,2]	108	21	129	4	4	4	0	4	0	0
subsample_0353	1	(2,6]	76	174	250	6	6	6	0	6	0	0
subsample_0353	1	(6,40]	38	306	344	338	338	325	13	338	0	0
subsample_0354	1	[0,2]	95	13	108	3	3	3	0	3	0	0
subsample_0354	1	(2,6]	45	205	250	4	4	4	0	4	0	0
subsample_0354	1	(6,40]	33	267	300	387	387	339	48	387	0	0
subsample_0355	1	[0,2]	131	6	137	0	0	0	0	0	0	0
subsample_0355	1	(2,6]	89	91	180	6	6	6	0	6	0	0
subsample_0355	1	(6,40]	54	192	246	326	326	285	41	326	0	0
subsample_0356	1	[0,2]	121	10	131	2	2	2	0	2	0	0
subsample_0356	1	(2,6]	77	193	270	2	2	2	0	2	0	0
subsample_0356	1	(6,40]	20	354	374	390	390	352	38	390	0	0
subsample_0357	1	[0,2]	123	23	146	3	3	3	0	3	0	0
subsample_0357	1	(2,6]	85	300	385	8	8	8	0	8	0	0
subsample_0357	1	(6,40]	24	174	198	370	370	347	23	370	0	0
subsample_0358	1	[0,2]	69	16	85	2	2	2	0	2	0	0
subsample_0358	1	(2,6]	30	55	85	5	5	5	0	5	0	0
subsample_0358	1	(6,40]	129	326	455	348	348	329	19	348	0	0
subsample_0359	1	[0,2]	86	19	105	2	2	2	0	2	0	0
subsample_0359	1	(2,6]	59	166	225	1	1	1	0	1	0	0
subsample_0359	1	(6,40]	34	156	190	286	286	271	15	286	0	0
subsample_0360	1	[0,2]	122	3	125	4	4	4	0	4	0	0
subsample_0360	1	(2,6]	45	143	188	2	2	2	0	2	0	0
subsample_0360	1	(6,40]	40	212	252	316	316	275	41	316	0	0
subsample_0361	1	[0,2]	151	29	180	0	0	0	0	0	0	0
subsample_0361	1	(2,6]	55	248	303	0	0	0	0	0	0	0
subsample_0361	1	(6,40]	29	250	279	211	211	179	32	211	0	0
subsample_0362	1	[0,2]	117	4	121	2	2	2	0	2	0	0
subsample_0362	1	(2,6]	40	24	64	4	4	4	0	4	0	0
subsample_0362	1	(6,40]	113	338	451	382	382	338	44	382	0	0
subsample_0363	1	[0,2]	92	8	100	3	3	3	0	3	0	0
subsample_0363	1	(2,6]	34	131	165	10	10	10	0	10	0	0
subsample_0363	1	(6,40]	51	303	354	330	330	328	2	330	0	0
subsample_0364	1	[0,2]	83	19	102	0	0	0	0	0	0	0
subsample_0364	1	(2,6]	70	130	200	0	0	0	0	0	0	0
subsample_0364	1	(6,40]	57	211	268	329	329	300	29	329	0	0
subsample_0365	1	[0,2]	109	19	128	1	1	1	0	1	0	0
subsample_0365	1	(2,6]	85	183	268	13	13	13	0	13	0	0
subsample_0365	1	(6,40]	26	283	309	424	424	402	22	424	0	0
subsample_0366	1	[0,2]	95	19	114	0	0	0	0	0	0	0
subsample_0366	1	(2,6]	64	174	238	7	7	7	0	7	0	0
subsample_0366	1	(6,40]	56	272	328	293	293	254	39	293	0	0
subsample_0367	1	[0,2]	127	17	144	1	1	1	0	1	0	0
subsample_0367	1	(2,6]	55	85	140	6	6	6	0	6	0	0
subsample_0367	1	(6,40]	36	293	329	297	297	297	0	297	0	0
subsample_0368	1	[0,2]	130	5	135	0	0	0	0	0	0	0
subsample_0368	1	(2,6]	23	54	77	8	8	8	0	8	0	0
subsample_0368	1	(6,40]	110	347	457	297	297	296	1	297	0	0
subsample_0369	1	[0,2]	94	22	116	2	2	2	0	2	0	0
subsample_0369	1	(2,6]	87	220	307	3	3	3	0	3	0	0
subsample_0369	1	(6,40]	71	248	319	439	439	416	23	439	0	0
subsample_0370	1	[0,2]	98	27	125	3	3	3	0	3	0	0
subsample_0370	1	(2,6]	55	200	255	6	6	6	0	6	0	0
subsample_0370	1	(6,40]	48	342	390	357	357	327	30	357	0	0
subsample_0371	1	[0,2]	96	27	123	1	1	1	0	1	0	0
subsample_0371	1	(2,6]	77	133	210	3	3	3	0	3	0	0
subsample_0371	1	(6,40]	88	256	344	380	380	362	18	380	0	0
subsample_0372	1	[0,2]	109	31	140	2	2	2	0	2	0	0
subsample_0372	1	(2,6]	96	208	304	8	8	8	0	8	0	0
subsample_0372	1	(6,40]	50	357	407	316	316	281	35	316	0	0
subsample_0373	1	[0,2]	111	11	122	0	0	0	0	0	0	0
subsample_0373	1	(2,6]	90	153	243	6	6	6	0	6	0	0
subsample_0373	1	(6,40]	52	358	410	334	334	312	22	334	0	0
subsample_0374	1	[0,2]	93	2	95	2	2	2	0	2	0	0
subsample_0374	1	(2,6]	42	114	156	8	8	8	0	8	0	0
subsample_0374	1	(6,40]	66	248	314	353	353	335	18	353	0	0
subsample_0375	1	[0,2]	57	18	75	0	0	0	0	0	0	0
subsample_0375	1	(2,6]	29	20	49	0	0	0	0	0	0	0
subsample_0375	1	(6,40]	56	344	400	294	294	269	25	294	0	0
subsample_0376	1	[0,2]	105	15	120	9	9	9	0	9	0	0
subsample_0376	1	(2,6]	55	137	192	14	14	14	0	14	0	0
subsample_0376	1	(6,40]	49	255	304	351	351	333	18	351	0	0
subsample_0377	1	[0,2]	89	6	95	0	0	0	0	0	0	0
subsample_0377	1	(2,6]	29	92	121	1	1	1	0	1	0	0
subsample_0377	1	(6,40]	49	260	309	242	242	201	41	242	0	0
subsample_0378	1	[0,2]	67	26	93	0	0	0	0	0	0	0
subsample_0378	1	(2,6]	50	144	194	2	2	2	0	2	0	0
subsample_0378	1	(6,40]	63	288	351	295	295	266	29	295	0	0
subsample_0379	1	[0,2]	120	2	122	1	1	1	0	1	0	0
subsample_0379	1	(2,6]	65	154	219	10	10	10	0	10	0	0
subsample_0379	1	(6,40]	42	380	422	387	387	372	15	387	0	0
subsample_0380	1	[0,2]	109	18	127	0	0	0	0	0	0	0
subsample_0380	1	(2,6]	53	194	247	9	9	9	0	9	0	0
subsample_0380	1	(6,40]	34	241	275	303	303	303	0	303	0	0
subsample_0381	1	[0,2]	112	6	118	0	0	0	0	0	0	0
subsample_0381	1	(2,6]	18	15	33	3	3	3	0	3	0	0
subsample_0381	1	(6,40]	57	254	311	322	322	283	39	322	0	0
subsample_0382	1	[0,2]	61	11	72	2	2	2	0	2	0	0
subsample_0382	1	(2,6]	11	30	41	10	10	10	0	10	0	0
subsample_0382	1	(6,40]	65	316	381	315	315	308	7	315	0	0
subsample_0383	1	[0,2]	97	33	130	0	0	0	0	0	0	0
subsample_0383	1	(2,6]	103	238	341	4	4	4	0	4	0	0
subsample_0383	1	(6,40]	26	173	199	249	249	239	10	249	0	0
subsample_0384	1	[0,2]	131	15	146	1	1	1	0	1	0	0
subsample_0384	1	(2,6]	69	119	188	5	5	5	0	5	0	0
subsample_0384	1	(6,40]	24	371	395	422	422	394	28	422	0	0
subsample_0385	1	[0,2]	85	14	99	0	0	0	0	0	0	0
subsample_0385	1	(2,6]	104	33	137	2	2	2	0	2	0	0
subsample_0385	1	(6,40]	64	367	431	332	332	300	32	332	0	0
subsample_0386	1	[0,2]	84	28	112	2	2	2	0	2	0	0
subsample_0386	1	(2,6]	70	193	263	3	3	3	0	3	0	0
subsample_0386	1	(6,40]	47	287	334	372	372	346	26	372	0	0
subsample_0387	1	[0,2]	105	18	123	1	1	1	0	1	0	0
subsample_0387	1	(2,6]	40	147	187	4	4	4	0	4	0	0
subsample_0387	1	(6,40]	48	240	288	359	359	329	30	359	0	0
subsample_0388	1	[0,2]	113	7	120	0	0	0	0	0	0	0
subsample_0388	1	(2,6]	64	36	100	9	9	9	0	9	0	0
subsample_0388	1	(6,40]	47	398	445	269	269	233	36	269	0	0
subsample_0389	1	[0,2]	158	8	166	1	1	1	0	1	0	0
subsample_0389	1	(2,6]	33	165	198	5	5	5	0	5	0	0
subsample_0389	1	(6,40]	48	295	343	377	377	372	5	377	0	0
subsample_0390	1	[0,2]	113	11	124	6	6	6	0	6	0	0
subsample_0390	1	(2,6]	67	135	202	1	1	1	0	1	0	0
subsample_0390	1	(6,40]	49	278	327	288	288	270	18	288	0	0
subsample_0391	1	[0,2]	91	16	107	0	0	0	0	0	0	0
subsample_0391	1	(2,6]	92	120	212	9	9	9	0	9	0	0
subsample_0391	1	(6,40]	61	297	358	310	310	308	2	310	0	0
subsample_0392	1	[0,2]	110	24	134	0	0	0	0	0	0	0
subsample_0392	1	(2,6]	51	184	235	12	12	12	0	12	0	0
subsample_0392	1	(6,40]	43	279	322	407	407	391	16	407	0	0
subsample_0393	1	[0,2]	98	17	115	5	5	5	0	5	0	0
subsample_0393	1	(2,6]	36	151	187	10	10	10	0	10	0	0
subsample_0393	1	(6,40]	40	294	334	358	358	326	32	358	0	0
subsample_0394	1	[0,2]	127	10	137	5	5	5	0	5	0	0
subsample_0394	1	(2,6]	62	140	202	13	13	13	0	13	0	0
subsample_0394	1	(6,40]	46	297	343	377	377	341	36	377	0	0
